log_price,room_type,accommodates,neighbourhood,zipcode,bedrooms,bathrooms,review_scores_rating,has_pool
4.867534450455582,0,3,4,147,0.0,1.0,88.0,False
4.605170185988092,0,3,53,173,0.0,1.0,87.0,False
4.700480365792417,0,3,181,73,1.0,1.0,92.0,False
5.298317366548036,0,2,20,154,1.0,1.0,94.0,False
4.219507705176107,1,2,34,215,1.0,1.0,95.0,False
5.442417710521793,0,7,23,213,2.0,1.0,60.0,False
5.220355825078324,0,2,190,26,1.0,1.0,97.0,False
4.74493212836325,0,2,11,179,1.0,1.0,80.0,False
5.501258210544727,0,5,70,181,2.0,1.0,98.0,False
4.4998096703302615,1,2,64,197,1.0,1.0,80.0,False
5.857933154483459,1,2,88,56,1.0,1.0,97.0,False
5.003946305945459,0,3,195,171,1.0,1.0,97.0,False
4.553876891600541,1,2,195,214,1.0,1.0,96.0,False
4.605170185988092,0,4,140,181,1.0,1.0,97.0,False
4.787491742782046,1,2,109,6,1.0,1.0,97.0,False
4.605170185988092,1,2,56,291,1.0,1.0,100.0,False
5.703782474656202,0,6,87,43,2.0,1.0,97.0,False
5.1929568508902095,1,1,182,37,1.0,1.0,99.0,True
4.605170185988092,1,2,87,41,1.0,1.0,98.0,False
5.298317366548036,0,4,53,156,2.0,1.0,96.0,False
3.8918202981106265,1,1,11,161,1.0,1.0,100.0,False
5.105945473900579,0,4,102,18,1.0,1.0,94.0,False
4.787491742782046,1,2,88,33,1.0,1.0,94.0,False
5.220355825078324,0,6,97,279,2.0,1.0,96.0,False
5.010635294096256,1,2,182,37,1.0,1.0,93.0,False
3.80666248977032,1,2,182,39,1.0,1.0,94.0,False
5.416100402204419,0,2,28,21,1.0,1.0,100.0,False
5.220355825078324,0,2,82,190,1.0,1.0,100.0,False
4.553876891600541,1,1,109,4,1.0,1.0,91.0,False
3.80666248977032,1,3,18,121,1.0,1.0,100.0,False
4.442651256490317,1,1,75,203,1.0,1.0,100.0,False
4.430816798843313,1,2,11,179,1.0,1.0,92.0,False
4.605170185988092,0,2,70,159,1.0,1.0,97.0,False
5.521460917862246,0,2,190,20,1.0,1.0,40.0,False
5.010635294096256,0,2,181,35,0.0,1.0,60.0,False
3.912023005428147,1,2,23,163,2.0,1.0,90.0,False
5.521460917862246,0,4,190,26,1.0,1.0,100.0,False
5.857933154483459,0,8,4,151,3.0,2.0,100.0,False
4.553876891600541,1,2,171,284,1.0,1.0,100.0,False
4.7791234931115305,0,3,102,28,0.0,1.0,95.0,False
5.278114659230517,0,4,11,188,0.0,1.0,99.0,False
5.384495062789089,0,6,23,163,3.0,2.0,93.0,False
5.288267030694535,0,4,136,24,2.0,1.0,100.0,False
4.605170185988092,1,1,28,3,1.0,2.0,80.0,False
5.003946305945459,0,4,109,4,1.0,1.0,95.0,False
4.442651256490317,1,2,87,62,1.0,1.5,96.0,False
3.912023005428147,2,2,123,168,1.0,1.0,94.0,False
5.272999558563747,0,2,121,33,1.0,1.0,94.0,False
4.174387269895637,1,1,46,180,1.0,1.0,93.0,False
4.007333185232471,1,1,46,180,1.0,1.5,93.0,False
5.9532433342877855,0,2,28,21,1.0,1.0,95.0,False
3.912023005428147,1,1,23,213,1.0,1.0,100.0,False
4.553876891600541,0,8,195,220,2.0,1.0,92.0,False
5.272999558563747,0,2,190,26,0.0,1.0,100.0,False
4.442651256490317,1,2,195,171,1.0,1.0,90.0,False
4.941642422609304,0,2,181,73,1.0,1.0,94.0,False
5.8607862234658645,0,2,109,4,0.0,1.0,80.0,False
3.912023005428147,1,2,23,213,1.0,1.0,95.0,False
4.174387269895637,1,3,187,51,1.0,1.0,95.0,False
3.49650756146648,1,1,187,51,1.0,1.0,100.0,False
5.598421958998375,0,5,195,220,1.0,1.0,100.0,False
5.926926025970412,0,4,190,26,2.0,2.0,94.0,False
5.293304824724492,0,5,146,215,2.0,1.0,94.0,False
4.174387269895637,1,2,34,215,1.0,2.0,80.0,False
4.787491742782046,0,2,11,188,1.0,1.0,97.0,False
5.105945473900579,0,2,88,56,1.0,1.0,96.0,False
4.867534450455582,1,2,182,37,1.0,1.0,87.0,False
4.07753744390572,1,2,13,158,1.0,1.0,100.0,False
5.6167710976665735,0,3,15,181,2.0,2.0,90.0,False
4.867534450455582,0,4,102,18,0.0,1.0,83.0,False
5.828945617610207,0,4,122,36,3.0,2.0,93.0,False
5.342334251964812,0,2,109,4,1.0,1.0,83.0,False
4.007333185232471,1,2,4,146,1.0,2.0,100.0,False
5.010635294096256,0,7,4,147,2.0,1.0,90.0,False
4.060443010546419,1,2,86,50,1.0,1.0,92.0,False
4.31748811353631,1,4,86,50,1.0,1.0,100.0,False
4.787491742782046,1,6,70,181,1.0,1.0,97.0,False
4.700480365792417,1,2,88,33,1.0,1.0,97.0,False
4.787491742782046,1,2,109,6,1.0,2.0,97.0,False
4.605170185988092,1,3,67,222,1.0,1.0,92.0,False
5.3471075307174685,0,2,190,20,1.0,1.0,98.0,False
4.248495242049359,1,2,11,206,1.0,1.0,97.0,False
5.272999558563747,0,2,181,66,0.0,1.0,98.0,False
3.912023005428147,1,1,195,170,1.0,1.0,96.0,False
5.991464547107983,0,4,160,22,2.0,1.0,89.0,False
4.605170185988092,0,3,34,216,0.0,1.0,95.0,False
4.605170185988092,0,7,87,43,2.0,1.0,91.0,False
4.248495242049359,0,2,87,62,1.0,1.0,95.0,False
4.442651256490317,0,2,46,180,0.0,1.0,97.0,False
3.970291913552122,1,1,11,188,1.0,1.0,100.0,False
4.634728988229637,1,2,195,171,1.0,1.0,98.0,False
4.4067192472642525,1,1,28,3,1.0,1.0,90.0,False
4.442651256490317,0,5,23,213,2.0,1.0,100.0,False
4.605170185988092,0,4,109,4,1.0,1.0,91.0,False
4.574710978503383,0,4,11,159,0.0,1.0,95.0,False
4.23410650459726,1,2,187,51,1.0,1.0,95.0,False
4.060443010546419,1,1,195,214,1.0,1.0,88.0,False
4.584967478670572,0,3,103,195,0.0,1.0,100.0,False
4.867534450455582,1,4,65,28,1.0,1.0,90.0,False
5.459585514144161,0,5,88,56,1.0,1.0,100.0,False
5.886104031450156,0,4,83,20,1.0,1.0,100.0,False
5.010635294096256,0,2,182,37,0.0,1.0,95.0,False
4.787491742782046,0,2,181,69,0.0,1.0,95.0,False
3.912023005428147,1,2,23,213,1.0,1.0,76.0,False
4.605170185988092,0,2,75,177,0.0,1.0,96.0,False
4.0943445622221,1,2,87,41,1.0,1.0,80.0,False
4.605170185988092,1,3,46,207,1.0,1.0,83.0,False
4.4998096703302615,1,1,83,22,1.0,1.0,90.0,False
4.663439094112067,1,1,109,4,1.0,1.0,99.0,False
3.80666248977032,1,2,96,241,1.0,1.0,75.0,False
5.010635294096256,0,6,87,43,2.0,1.0,95.0,False
3.80666248977032,1,1,125,43,1.0,1.0,93.0,False
4.8283137373023015,0,6,11,188,2.0,3.0,100.0,False
4.442651256490317,0,4,46,175,1.0,1.0,84.0,False
4.23410650459726,1,2,195,162,1.0,1.0,100.0,False
4.867534450455582,0,2,181,69,0.0,1.0,80.0,False
4.48863636973214,0,3,181,35,1.0,1.0,84.0,False
5.267858159063328,0,2,121,56,0.0,1.0,100.0,False
3.912023005428147,1,2,46,207,1.0,1.0,94.0,False
4.3694478524670215,1,1,87,50,1.0,1.0,94.0,False
4.174387269895637,1,2,23,188,1.0,1.0,92.0,False
4.30406509320417,1,2,86,50,1.0,1.0,88.0,False
4.74493212836325,0,3,95,53,1.0,1.0,96.0,False
4.007333185232471,1,1,54,47,1.0,3.0,60.0,False
3.80666248977032,1,1,11,179,1.0,1.5,100.0,False
4.543294782270004,0,2,87,58,1.0,1.0,90.0,False
5.393627546352364,0,5,195,171,2.0,1.0,100.0,False
3.688879454113936,1,2,46,175,1.0,1.0,100.0,False
4.204692619390967,1,2,96,241,1.0,1.0,95.0,False
4.74493212836325,0,4,54,55,0.0,1.0,98.0,False
4.59511985013459,1,2,56,9,1.0,1.0,92.0,False
5.857933154483459,0,2,131,28,1.0,1.0,97.0,False
3.555348061489413,1,1,195,190,1.0,1.0,90.0,False
3.688879454113936,2,2,64,198,1.0,2.0,93.0,False
5.298317366548036,0,2,1,17,1.0,1.0,96.0,False
5.1929568508902095,0,4,87,41,1.0,1.0,100.0,False
4.248495242049359,1,2,181,73,1.0,1.0,72.0,False
4.8283137373023015,2,2,131,28,1.0,1.0,83.0,False
4.5217885770490405,0,2,64,197,1.0,1.0,100.0,False
5.010635294096256,0,2,64,183,1.0,1.0,95.0,False
4.867534450455582,1,3,88,33,1.0,1.0,95.0,False
4.700480365792417,1,1,182,39,1.0,1.0,98.0,False
3.912023005428147,1,1,187,51,1.0,1.0,98.0,False
5.187385805840755,0,6,188,84,3.0,2.0,80.0,False
5.3230099791384085,0,5,11,179,2.0,1.5,95.0,False
4.007333185232471,2,1,29,25,1.0,1.0,96.0,False
5.043425116919247,0,3,34,216,2.0,1.0,95.0,False
4.382026634673881,1,4,88,33,1.0,1.0,100.0,False
5.5174528964647065,0,2,160,22,1.0,1.0,98.0,False
4.23410650459726,1,1,195,162,1.0,2.0,87.0,False
4.382026634673881,1,2,34,216,1.0,2.0,100.0,False
3.80666248977032,1,2,152,253,1.0,1.0,98.0,False
5.220355825078324,0,4,109,4,1.0,1.0,98.0,False
4.700480365792417,1,2,87,41,1.0,1.0,100.0,False
4.787491742782046,1,2,109,4,1.0,1.0,94.0,False
5.991464547107983,0,4,92,24,1.0,1.5,100.0,False
5.1647859739235145,0,4,82,190,2.0,1.0,90.0,False
3.6635616461296463,1,4,97,278,1.0,1.5,87.0,False
5.298317366548036,0,4,104,92,1.0,2.0,91.0,True
5.105945473900579,0,3,11,179,1.0,1.0,97.0,False
5.298317366548036,0,4,195,162,0.0,1.0,100.0,False
4.02535169073515,1,2,115,248,1.0,1.0,79.0,False
4.007333185232471,1,2,23,213,1.0,1.0,90.0,False
5.075173815233828,0,3,195,171,0.0,1.0,91.0,False
3.80666248977032,1,2,11,206,1.0,1.0,100.0,False
5.298317366548036,0,3,28,21,1.0,1.0,90.0,False
3.80666248977032,2,2,11,179,1.0,1.0,98.0,False
3.80666248977032,1,2,97,280,1.0,1.0,97.0,False
5.1647859739235145,0,4,82,190,1.0,2.0,100.0,False
4.941642422609304,0,3,109,4,1.0,1.0,93.0,False
4.0943445622221,1,2,55,164,1.0,2.0,100.0,False
4.762173934797756,0,5,24,212,2.0,1.0,87.0,False
4.158883083359672,1,4,123,201,1.0,1.5,88.0,False
4.787491742782046,1,2,110,33,1.0,1.0,89.0,False
5.075173815233828,0,3,122,36,1.0,1.0,93.0,False
4.605170185988092,0,4,195,171,1.0,1.0,100.0,False
3.912023005428147,1,1,195,162,1.0,1.0,98.0,False
4.31748811353631,1,2,195,170,1.0,1.0,94.0,False
3.912023005428147,1,3,64,197,1.0,1.0,93.0,False
6.902742737158593,0,10,181,66,3.0,3.0,99.0,False
6.204557762568692,0,4,56,9,2.0,2.5,96.0,False
4.4998096703302615,0,2,64,197,0.0,1.0,100.0,False
4.820281565605037,0,2,187,51,0.0,1.0,93.0,False
4.174387269895637,1,2,98,183,1.0,1.0,100.0,False
5.768320995793773,0,4,195,171,1.0,1.0,96.0,False
5.988961416889862,0,10,109,6,3.0,3.0,94.0,False
4.48863636973214,1,4,11,179,1.0,1.0,97.0,False
3.688879454113936,1,3,171,284,1.0,1.0,88.0,False
4.7791234931115305,0,2,11,215,1.0,1.0,90.0,False
4.248495242049359,1,2,23,188,1.0,1.0,92.0,False
5.3706380281276624,0,6,34,215,2.0,2.5,95.0,False
3.871201010907892,1,2,23,188,1.0,1.0,90.0,False
5.010635294096256,0,4,64,198,1.0,1.0,100.0,False
3.737669618283368,1,1,197,177,1.0,1.0,89.0,False
3.912023005428147,1,2,4,150,1.0,1.0,99.0,False
4.543294782270004,0,4,86,50,1.0,1.0,94.0,False
3.688879454113936,1,1,4,248,1.0,1.0,93.0,False
4.31748811353631,1,2,34,216,1.0,2.0,80.0,False
3.912023005428147,1,2,169,186,1.0,2.0,100.0,False
5.105945473900579,0,3,140,177,1.0,1.0,96.0,False
4.31748811353631,0,2,181,73,0.0,1.0,94.0,False
4.605170185988092,0,2,29,6,1.0,1.0,87.0,False
4.007333185232471,1,2,11,179,1.0,1.0,100.0,False
4.574710978503383,1,2,28,21,1.0,1.0,92.0,False
3.6635616461296463,1,1,11,188,1.0,1.5,91.0,False
4.90527477843843,0,4,181,73,1.0,1.0,100.0,False
6.1092475827643655,0,8,88,33,2.0,2.0,81.0,False
4.174387269895637,1,2,195,171,1.0,1.0,95.0,False
4.4998096703302615,0,2,23,188,1.0,1.0,80.0,False
4.31748811353631,1,2,195,220,1.0,1.0,100.0,False
4.174387269895637,1,2,87,43,1.0,1.0,94.0,False
4.0943445622221,1,2,46,207,1.0,1.0,93.0,False
4.919980925828125,0,6,132,84,3.0,1.5,90.0,False
6.396929655216146,0,5,190,26,3.0,2.0,86.0,False
3.6375861597263857,1,1,11,161,1.0,1.0,100.0,False
4.787491742782046,0,4,11,206,2.0,1.0,97.0,False
5.1647859739235145,0,4,182,37,1.0,1.0,100.0,False
4.8283137373023015,1,4,187,51,1.0,1.0,96.0,False
4.262679877041316,1,3,46,175,1.0,1.0,92.0,False
5.476463551931511,0,4,140,177,3.0,2.0,90.0,False
4.859812404361672,0,2,75,181,0.0,1.0,81.0,False
4.0943445622221,1,1,23,188,1.0,1.0,96.0,False
5.187385805840755,0,4,109,4,2.0,1.0,88.0,False
4.248495242049359,1,2,195,171,1.0,1.0,95.0,False
4.787491742782046,0,2,152,248,1.0,1.0,80.0,False
3.80666248977032,1,2,23,213,1.0,1.5,100.0,False
6.212606095751518,0,8,122,36,3.0,3.0,91.0,False
5.579729825986222,0,2,182,37,1.0,1.0,100.0,False
4.290459441148391,1,2,4,147,1.0,1.0,92.0,False
3.218875824868201,2,2,23,213,1.0,1.0,90.0,False
4.983606621708336,0,4,181,45,1.0,1.0,84.0,False
4.0943445622221,1,2,23,213,1.0,1.0,80.0,False
4.262679877041316,0,2,144,109,1.0,1.0,95.0,False
5.433722003554242,1,4,178,291,1.0,1.0,98.0,False
5.298317366548036,0,4,195,171,2.0,1.0,87.0,False
4.248495242049359,1,2,140,177,1.0,1.0,100.0,False
4.465908118654584,0,4,17,210,0.0,1.0,87.0,False
4.4998096703302615,1,2,146,215,1.0,1.5,92.0,False
5.342334251964812,0,5,146,181,2.0,1.0,93.0,False
3.912023005428147,1,2,1,17,1.0,1.0,80.0,False
5.703782474656202,0,4,182,38,2.0,1.5,100.0,False
3.80666248977032,1,2,161,136,1.0,1.0,100.0,False
3.80666248977032,1,3,98,183,1.0,1.0,90.0,False
5.857933154483459,0,7,160,22,3.0,1.0,89.0,False
5.655991810819852,0,2,56,9,1.0,1.0,100.0,False
5.6167710976665735,0,3,136,22,1.0,1.0,94.0,False
4.867534450455582,0,5,86,50,2.0,1.0,100.0,False
3.737669618283368,1,1,46,180,1.0,1.0,95.0,False
5.6167710976665735,0,2,182,37,1.0,1.0,94.0,False
3.912023005428147,1,2,195,162,1.0,2.0,20.0,False
4.382026634673881,1,1,195,171,1.0,2.0,96.0,False
5.926926025970412,0,8,195,170,3.0,2.0,91.0,False
4.382026634673881,0,2,29,25,1.0,1.0,93.0,False
4.477336814478207,1,2,195,220,1.0,1.0,97.0,False
5.298317366548036,0,4,29,4,1.0,1.0,100.0,False
4.605170185988092,1,1,182,39,1.0,1.0,97.0,False
5.48063892334199,0,2,160,22,1.0,1.0,96.0,False
5.1929568508902095,1,2,87,43,1.0,1.5,100.0,False
4.691347882229144,0,4,187,63,1.0,1.0,95.0,False
5.043425116919247,0,6,87,50,1.0,1.0,90.0,False
4.189654742026425,1,2,195,171,1.0,2.0,100.0,False
4.605170185988092,0,2,23,213,1.0,1.0,98.0,False
5.883322388488279,0,4,181,66,2.0,1.0,98.0,False
4.624972813284272,0,3,181,35,0.0,1.0,73.0,False
4.007333185232471,1,4,152,253,1.0,2.0,86.0,False
3.555348061489413,1,1,168,149,1.0,1.0,96.0,False
4.4998096703302615,1,2,87,43,1.0,1.0,98.0,False
4.394449154672439,0,3,67,222,0.0,1.0,93.0,False
5.521460917862246,0,4,182,38,2.0,1.0,96.0,False
4.23410650459726,1,2,86,50,1.0,1.0,91.0,False
4.3694478524670215,1,2,102,28,1.0,1.0,91.0,False
4.74493212836325,0,2,195,171,1.0,1.0,100.0,False
4.90527477843843,0,2,25,204,1.0,1.0,98.0,False
4.442651256490317,0,3,11,188,1.0,1.0,100.0,False
4.174387269895637,1,1,195,220,1.0,1.0,90.0,False
4.4998096703302615,1,2,82,190,1.0,1.0,100.0,False
4.59511985013459,1,2,152,250,1.0,1.5,100.0,False
4.382026634673881,1,2,34,160,1.0,1.0,100.0,False
5.010635294096256,0,6,11,206,3.0,2.5,97.0,False
5.220355825078324,0,3,181,73,1.0,1.0,96.0,False
4.700480365792417,0,4,175,84,1.0,1.0,99.0,False
5.4380793089231965,0,2,195,171,1.0,2.0,100.0,False
4.007333185232471,2,1,195,171,1.0,1.0,80.0,False
4.867534450455582,1,6,195,162,2.0,1.0,100.0,False
4.605170185988092,1,2,121,28,1.0,1.0,87.0,False
5.298317366548036,0,7,87,41,2.0,2.0,90.0,False
5.416100402204419,0,4,70,159,2.0,1.0,100.0,False
4.605170185988092,1,2,28,3,1.0,1.0,80.0,False
3.912023005428147,1,1,46,196,1.0,1.0,90.0,False
4.02535169073515,1,2,23,213,1.0,1.0,96.0,False
4.477336814478207,1,2,195,171,1.0,1.0,80.0,False
5.1929568508902095,0,2,195,171,1.0,1.0,95.0,False
5.991464547107983,0,6,11,179,4.0,3.0,100.0,False
4.174387269895637,1,2,38,204,1.0,1.0,96.0,False
4.4188406077965965,0,3,53,173,0.0,1.0,92.0,False
4.31748811353631,0,2,46,175,1.0,1.0,100.0,False
5.416100402204419,0,2,56,9,1.0,1.0,100.0,False
4.74493212836325,0,3,109,4,0.0,1.0,97.0,False
5.393627546352364,0,2,56,9,1.0,1.5,100.0,False
4.007333185232471,1,2,23,163,1.0,1.0,96.0,False
4.23410650459726,1,2,23,188,1.0,2.0,88.0,False
4.74493212836325,1,2,136,22,1.0,1.0,98.0,False
5.075173815233828,0,2,190,26,1.0,1.0,84.0,False
3.80666248977032,1,3,52,238,1.0,1.0,97.0,False
4.976733742420574,0,2,181,35,0.0,1.0,100.0,False
4.143134726391533,1,2,46,180,1.0,1.0,95.0,False
5.521460917862246,0,2,160,22,1.0,1.0,100.0,False
4.653960350157523,1,4,171,285,2.0,1.5,99.0,False
5.459585514144161,0,4,88,31,2.0,1.0,91.0,False
5.010635294096256,0,6,25,204,3.0,1.0,100.0,False
4.248495242049359,1,3,46,196,1.0,1.0,94.0,False
4.532599493153255,0,4,54,47,0.0,1.0,94.0,False
4.787491742782046,0,4,34,216,1.0,1.0,100.0,False
4.787491742782046,1,3,60,248,1.0,1.0,97.0,False
5.857933154483459,0,10,4,151,4.0,1.0,96.0,False
5.010635294096256,0,4,56,9,1.0,1.0,98.0,False
5.68697535633982,0,6,140,177,2.0,1.5,97.0,False
5.010635294096256,0,2,190,26,1.0,1.0,100.0,False
4.0943445622221,0,2,152,253,1.0,1.0,100.0,False
4.465908118654584,0,2,181,45,1.0,1.0,100.0,False
4.4998096703302615,1,2,182,39,1.0,1.0,100.0,False
6.214608098422191,0,16,23,188,3.0,1.0,100.0,False
5.293304824724492,0,3,190,26,2.0,1.0,100.0,False
4.219507705176107,1,2,195,161,1.0,1.0,100.0,False
5.272999558563747,0,4,23,213,2.0,1.0,90.0,False
4.174387269895637,1,1,195,214,1.0,1.0,94.0,False
4.477336814478207,1,2,182,38,1.0,1.0,93.0,False
3.7841896339182615,1,1,23,214,1.0,1.0,100.0,False
5.5174528964647065,0,8,103,195,4.0,1.0,80.0,False
4.174387269895637,0,2,11,188,1.0,1.0,91.0,False
5.14166355650266,0,4,195,171,1.0,1.0,92.0,False
4.219507705176107,1,2,181,73,1.0,1.0,100.0,False
4.718498871295094,0,4,11,188,1.0,1.0,97.0,False
5.075173815233828,1,2,28,21,1.0,1.0,90.0,False
5.010635294096256,0,2,182,38,1.0,1.0,95.0,False
4.90527477843843,0,2,42,193,1.0,1.0,87.0,False
4.0943445622221,1,1,87,41,1.0,1.0,83.0,False
4.07753744390572,1,3,182,39,1.0,1.0,95.0,False
5.010635294096256,0,2,46,180,2.0,1.0,100.0,False
5.393627546352364,0,3,109,4,1.0,1.0,96.0,False
5.298317366548036,0,2,181,69,1.0,1.0,87.0,False
4.584967478670572,0,2,46,216,1.0,1.0,91.0,False
5.4380793089231965,0,2,102,28,0.0,1.0,100.0,False
6.2633982625916245,0,5,190,26,1.0,1.0,98.0,False
5.075173815233828,0,2,109,4,1.0,1.0,60.0,False
4.23410650459726,1,2,195,171,1.0,1.0,20.0,False
4.605170185988092,2,3,48,150,1.0,1.0,100.0,False
5.003946305945459,0,4,122,36,1.0,1.0,81.0,False
4.976733742420574,0,4,96,240,2.0,1.0,99.0,False
4.454347296253506,1,2,169,186,1.0,1.0,100.0,False
6.683360945766275,0,9,121,2,5.0,2.0,85.0,False
3.912023005428147,1,2,46,196,1.0,1.0,100.0,False
5.857933154483459,0,6,1,17,3.0,1.5,96.0,False
4.605170185988092,1,3,96,241,1.0,1.0,93.0,False
5.703782474656202,0,3,190,26,0.0,1.0,100.0,False
4.3694478524670215,1,2,11,161,1.0,1.0,97.0,False
5.003946305945459,0,4,109,6,1.0,1.0,95.0,False
4.465908118654584,1,4,182,37,1.0,1.0,100.0,False
4.61512051684126,0,4,54,47,1.0,1.0,67.0,False
3.80666248977032,1,2,86,291,1.0,1.0,100.0,False
5.010635294096256,0,8,11,161,3.0,2.0,95.0,False
4.248495242049359,1,2,195,171,1.0,1.0,90.0,False
4.0943445622221,1,2,182,39,1.0,1.0,86.0,False
4.867534450455582,0,4,158,210,1.0,1.0,100.0,False
5.937536205082426,0,4,83,20,1.0,2.0,99.0,False
4.709530201312334,1,2,28,21,1.0,1.0,90.0,False
3.912023005428147,1,1,11,206,1.0,1.0,90.0,False
4.248495242049359,1,2,187,63,1.0,1.0,96.0,False
3.1780538303479458,2,5,195,214,1.0,2.5,80.0,False
4.700480365792417,0,2,103,195,1.0,1.0,91.0,False
5.521460917862246,0,2,1,17,1.0,1.0,98.0,False
5.476463551931511,0,5,88,56,1.0,1.0,84.0,False
4.0943445622221,1,2,195,162,1.0,2.0,60.0,False
5.521460917862246,0,3,11,215,1.0,1.0,100.0,False
4.691347882229144,0,4,11,188,2.0,1.0,100.0,False
3.80666248977032,1,1,97,268,1.0,1.0,98.0,False
5.043425116919247,1,2,63,60,1.0,2.0,80.0,False
4.48863636973214,1,2,34,216,1.0,1.0,100.0,False
4.74493212836325,0,4,103,195,2.0,1.0,96.0,False
5.991464547107983,0,6,1,17,3.0,1.0,100.0,False
3.9889840465642745,1,2,57,130,1.0,1.0,97.0,False
4.382026634673881,1,1,169,186,1.0,1.0,93.0,False
4.90527477843843,0,2,195,171,1.0,1.0,100.0,False
4.8283137373023015,1,2,87,43,1.0,1.0,100.0,False
4.74493212836325,1,2,109,4,2.0,1.0,98.0,False
3.4011973816621555,1,1,169,205,1.0,0.0,89.0,False
4.90527477843843,0,2,34,216,1.0,1.0,99.0,False
5.521460917862246,0,4,29,25,1.0,1.0,100.0,False
5.416100402204419,0,4,182,38,1.0,1.0,96.0,False
4.8283137373023015,0,2,11,179,1.0,1.0,96.0,False
4.442651256490317,1,2,87,41,1.0,1.0,93.0,False
4.442651256490317,1,1,56,9,1.0,1.0,80.0,False
4.553876891600541,1,2,181,45,1.0,1.0,89.0,False
3.80666248977032,1,2,48,150,1.0,1.0,97.0,False
4.867534450455582,0,3,28,21,1.0,1.0,100.0,False
5.010635294096256,0,4,1,17,2.0,1.0,80.0,False
4.248495242049359,1,2,11,179,1.0,1.0,87.0,False
4.0943445622221,0,2,187,51,1.0,1.0,93.0,False
4.248495242049359,1,2,187,51,1.0,1.0,90.0,False
3.3672958299864737,1,2,11,206,1.0,1.0,85.0,False
4.4998096703302615,1,2,195,162,1.0,1.5,100.0,False
4.382026634673881,1,2,171,284,1.0,1.0,92.0,False
5.010635294096256,0,3,190,26,1.0,1.0,100.0,False
4.043051267834549,1,2,195,220,1.0,1.0,87.0,False
4.8283137373023015,0,3,46,196,1.0,1.0,98.0,False
4.553876891600541,0,2,87,43,1.0,1.0,100.0,False
5.298317366548036,0,4,121,31,2.0,1.0,96.0,False
4.4998096703302615,0,2,4,146,1.0,1.0,80.0,False
4.248495242049359,1,2,54,47,1.0,1.0,98.0,False
4.787491742782046,0,2,4,145,0.0,1.0,100.0,False
5.1929568508902095,0,4,4,150,1.0,1.0,100.0,False
3.8918202981106265,1,3,74,253,1.0,1.0,80.0,False
3.80666248977032,1,1,86,50,1.0,1.0,100.0,False
4.382026634673881,2,2,190,20,1.0,1.0,98.0,False
4.634728988229637,1,1,88,56,1.0,1.0,92.0,False
5.003946305945459,0,1,195,171,1.0,1.0,98.0,False
4.59511985013459,1,3,11,159,1.0,1.5,99.0,False
4.4998096703302615,1,2,11,206,1.0,1.0,98.0,False
4.700480365792417,1,2,195,162,1.0,2.0,93.0,False
4.477336814478207,1,2,187,51,1.0,1.0,98.0,False
4.74493212836325,1,3,182,37,1.0,1.0,97.0,False
3.970291913552122,1,1,103,197,1.0,1.0,100.0,False
4.31748811353631,1,2,195,171,1.0,1.0,98.0,False
4.653960350157523,0,4,187,51,1.0,1.0,100.0,False
4.007333185232471,1,2,16,158,1.0,1.0,98.0,False
5.1647859739235145,0,2,65,20,1.0,1.0,98.0,False
4.382026634673881,1,1,181,66,1.0,1.0,88.0,False
5.087596335232384,0,4,75,177,2.0,1.0,96.0,False
4.59511985013459,0,4,111,210,1.0,1.0,83.0,False
5.010635294096256,1,1,29,24,2.0,1.0,100.0,False
4.653960350157523,0,2,23,213,1.0,1.0,97.0,False
3.80666248977032,1,2,123,202,1.0,1.0,80.0,False
5.298317366548036,1,2,1,17,1.0,1.0,97.0,False
5.703782474656202,0,12,11,179,3.0,2.0,94.0,False
5.010635294096256,1,2,28,21,1.0,1.0,100.0,False
4.204692619390967,1,1,182,39,1.0,1.0,100.0,False
5.521460917862246,0,4,195,171,1.0,1.0,95.0,False
4.31748811353631,1,2,46,207,1.0,1.0,100.0,False
4.736198448394496,0,2,181,45,0.0,1.0,94.0,False
5.521460917862246,0,4,28,21,1.0,1.0,92.0,False
5.0304379213924335,0,4,181,69,1.0,1.0,94.0,True
4.8283137373023015,0,2,190,26,0.0,1.0,93.0,False
5.521460917862246,0,6,75,177,2.0,1.5,92.0,False
5.1929568508902095,0,4,195,170,1.0,1.0,96.0,False
4.941642422609304,0,2,122,36,1.0,1.0,94.0,False
5.768320995793773,0,4,88,33,1.0,1.0,80.0,False
3.912023005428147,1,2,98,183,1.0,1.0,96.0,False
4.158883083359672,1,3,195,171,1.0,1.0,100.0,False
3.912023005428147,2,2,87,62,1.0,1.0,100.0,False
5.521460917862246,0,10,54,47,4.0,1.0,79.0,False
4.867534450455582,1,2,28,3,1.0,1.0,100.0,False
5.703782474656202,0,10,1,17,2.0,2.0,80.0,False
5.135798437050261,0,4,195,171,1.0,1.0,97.0,False
4.532599493153255,1,2,63,10,1.0,1.0,100.0,False
4.382026634673881,0,2,88,56,1.0,1.0,100.0,False
5.1929568508902095,0,4,28,21,0.0,1.0,99.0,False
5.010635294096256,0,4,25,204,0.0,1.0,100.0,False
5.855071922202427,0,8,102,28,3.0,1.0,91.0,False
4.007333185232471,1,1,195,214,1.0,1.0,100.0,False
4.343805421853683,1,2,197,177,1.0,1.0,98.0,False
5.3706380281276624,0,6,140,181,2.0,1.0,96.0,False
5.521460917862246,0,5,182,37,2.0,2.0,93.0,False
